animal_id,animal_type,breed,color,date_of_birth,date_of_outcome,name,outcome_subtype,outcome_type,sex_upon_outcome,location_lat,location_long
A728880,Dog,Chihuahua Shorthair Mix,Tan,2014-06-10,2016-06-28,,Partner,Transfer,Neutered Male,30.38622634,-97.72331673
A726850,Dog,Chihuahua Shorthair Mix,Cream,2014-05-15,2016-05-29,Brownie,,Adoption,Spayed Female,30.35513999,-97.57870617
A584516,Dog,Pit Bull Mix,Black/White,2008-09-29,2014-10-22,Scooby,,Return to Owner,Neutered Male,30.30017963,-97.67047413
A587944,Dog,Lhasa Apso/Border Terrier,Tan,2007-10-31,2015-02-05,Eddie,,Return to Owner,Neutered Male,30.3848214,-97.36885251
A737287,Dog,Rat Terrier/Chihuahua Shorthair,Brown/White,2007-10-25,2016-11-04,Baybay,,Return to Owner,Neutered Male,30.42024625,-97.44891521
A694662,Dog,Pit Bull/German Shepherd,Brown,2013-09-01,2015-01-27,Rex,,Return to Owner,Neutered Male,30.56712884,-97.73541014
A670301,Dog,Labrador Retriever Mix,Black,2000-01-05,2014-01-05,Sedona,,Return to Owner,Spayed Female,30.41592155,-97.37148621
A747437,Dog,Labrador Retriever/Miniature Poodle,Buff,2016-12-19,2017-04-23,,Partner,Transfer,Neutered Male,30.48532543,-97.39606133
A742318,Other,Raccoon Mix,Black/White,2015-01-19,2017-01-19,,Rabies Risk,Euthanasia,Unknown,30.54005992,-97.28413498
A690586,Dog,Chihuahua Longhair Mix,White,2009-10-22,2014-10-26,,,Adoption,Spayed Female,30.37293993,-97.25022875
A713800,Cat,Domestic Medium Hair Mix,Orange Tabby,2015-09-06,2015-11-12,*Peanut,Foster,Adoption,Neutered Male,30.48038327,-97.34320869
A704076,Dog,Labrador Retriever Mix,Brown,2006-06-07,2015-06-13,*Destiny,,Adoption,Spayed Female,30.50511285,-97.29019163
A693966,Dog,Pit Bull Mix,Blue/White,2014-12-07,2014-12-27,,,Return to Owner,Intact Female,30.69544233,-97.62087267
A746488,Cat,Siamese Mix,Seal Point,2015-04-03,2017-04-07,,Partner,Transfer,Spayed Female,30.70235897,-97.60495331
A746472,Other,Bat Mix,Brown,2014-04-03,2017-04-03,,,Died,Unknown,30.45396625,-97.68737588
A737272,Dog,Chihuahua Shorthair Mix,Brown/Tan,2014-10-25,2016-10-25,,Partner,Transfer,Intact Female,30.54383614,-97.25035066
A708722,Cat,Domestic Shorthair Mix,Black/White,2015-06-23,2015-09-12,*Spartacus,Foster,Adoption,Neutered Male,30.68952398,-97.40497044
A733532,Cat,Domestic Shorthair Mix,Cream Tabby,2015-08-23,2017-01-20,*Kona,Foster,Adoption,Neutered Male,30.72885897,-97.34331086
A758550,Cat,Domestic Medium Hair Mix,Blue/White,2017-08-18,2017-11-23,*Lola,Foster,Adoption,Spayed Female,30.36366291,-97.53056394
A733430,Dog,Chihuahua Shorthair Mix,Brown/White,2011-02-22,2016-12-07,Flaco,,Return to Owner,Neutered Male,30.56638637,-97.37993582
A746686,Dog,Labrador Retriever Mix,Black/White,2016-12-07,2017-04-09,*Peggy Girl,,Adoption,Spayed Female,30.62146052,-97.35059125
A701587,Other,Skunk Mix,Black/White,2014-05-01,2015-05-04,,Rabies Risk,Euthanasia,Unknown,30.45445756,-97.36228414
A713582,Cat,Domestic Shorthair Mix,Calico,2015-09-17,2015-10-09,,Partner,Transfer,Intact Female,30.53003566,-97.70878155
A739949,Dog,Labrador Retriever Mix,Black/White,2014-12-09,2017-03-02,*Humphrey,Foster,Adoption,Neutered Male,30.42535714,-97.41940802
A736021,Cat,Domestic Shorthair,Brown Tabby/Black,2013-10-03,2016-10-03,,Suffering,Euthanasia,Intact Male,30.31331576,-97.65174043
A690611,Dog,Cardigan Welsh Corgi Mix,Sable,2014-08-23,2014-10-25,,Partner,Transfer,Intact Male,30.52452304,-97.57108335
A695924,Dog,Labrador Retriever Mix,Yellow,2013-01-25,2015-02-02,*Casey,,Adoption,Spayed Female,30.61671841,-97.40590233
A708262,Cat,Domestic Shorthair Mix,Tortie,2015-03-24,2015-07-25,,SCRP,Transfer,Intact Female,30.55130457,-97.60492865
A666768,Dog,Miniature Poodle Mix,Buff,2013-06-24,2016-03-30,Faith,,Adoption,Spayed Female,30.66220189,-97.2749627
A668701,Cat,Domestic Shorthair Mix,Brown Tabby/White,2013-08-07,2013-12-15,*Cupid,,Adoption,Neutered Male,30.30506893,-97.26210273
A727811,Dog,Labrador Retriever Mix,Black/White,2015-08-26,2016-05-30,,,Adoption,Neutered Male,30.59780845,-97.59599466
A752286,Cat,Domestic Shorthair Mix,Black/White,2017-04-05,2017-07-30,*Anastasia,,Adoption,Spayed Female,30.38516109,-97.7381419
A679369,Cat,Domestic Shorthair Mix,Calico,2014-05-05,2014-05-20,,Partner,Transfer,Intact Female,30.49305465,-97.43259701
A702075,Dog,Rottweiler/Rhod Ridgeback,Brown/White,2004-09-07,2015-12-15,Rocky,Foster,Adoption,Neutered Male,30.75304193,-97.54736202
A732025,Cat,Domestic Shorthair Mix,Orange Tabby,2016-04-16,2016-08-01,,SCRP,Transfer,Neutered Male,30.75048331,-97.57968204
A757804,Dog,Rat Terrier Mix,Brown/White,2017-01-06,2017-09-10,Doctor Jiggl,,Adoption,Spayed Female,30.35028467,-97.29463207
A733202,Dog,Border Collie Mix,Black/White,2015-10-23,2016-09-02,*Brianna,,Adoption,Spayed Female,30.40736649,-97.44405664
A681288,Dog,Australian Cattle Dog/Labrador Retriever,Tricolor,2014-03-26,2014-06-23,Koda,Partner,Transfer,Neutered Male,30.72367065,-97.60880467
A740977,Dog,Yorkshire Terrier/Miniature Poodle,Black/Gray,2010-12-26,2016-12-30,,,Adoption,Neutered Male,30.7442999,-97.40520365
A664729,Dog,Boston Terrier Mix,Black/White,2008-10-08,2013-10-13,,Partner,Transfer,Neutered Male,30.73069754,-97.34908611
A681891,Cat,Domestic Longhair Mix,Orange Tabby/White,2012-06-21,2014-06-22,,SCRP,Transfer,Intact Female,30.49785794,-97.28447922
A718437,Dog,Beagle Mix,White/Black,2010-12-30,2015-12-30,Baby,,Return to Owner,Spayed Female,30.62569454,-97.30603323
A738483,Dog,Pekingese Mix,White,2002-11-17,2016-11-17,,,Return to Owner,Intact Male,30.65341918,-97.31795603
A671536,Cat,Domestic Shorthair Mix,Orange Tabby,2013-08-26,2014-01-27,,SCRP,Transfer,Intact Male,30.75979123,-97.68815074
A710884,Cat,Domestic Shorthair Mix,Torbie,2015-07-29,2015-10-09,*Robin,Foster,Adoption,Spayed Female,30.46094212,-97.28381158
A702577,Dog,Australian Cattle Dog/Labrador Retriever,Brown/White,2013-05-16,2015-05-16,Sunny,,Return to Owner,Neutered Male,30.54499847,-97.4245284
A745795,Dog,Standard Schnauzer Mix,Black/Tan,2016-11-25,2017-04-04,,Partner,Transfer,Neutered Male,30.31751365,-97.58477547
A753052,Cat,Domestic Shorthair,Brown Tabby,2017-06-29,2017-07-01,,Partner,Transfer,Unknown,30.51140483,-97.35709867
A690462,Cat,Domestic Shorthair Mix,Brown Tabby,2014-04-21,2014-10-21,,Suffering,Euthanasia,Intact Female,30.27636505,-97.65621239
A668438,Dog,Labrador Retriever Mix,Tan,2011-12-03,2013-12-05,,Aggressive,Euthanasia,Intact Male,30.62263466,-97.53374194
A748298,Dog,German Shepherd Mix,Brown/Black,2016-05-01,2017-05-09,Sadie,Partner,Transfer,Intact Female,30.3044394,-97.70623164
A702797,Cat,Domestic Shorthair Mix,Brown Tabby,2015-05-17,2015-09-12,*Butters,,Adoption,Neutered Male,30.39086095,-97.7224827
A687276,Cat,Domestic Shorthair Mix,Orange Tabby,2012-09-02,2014-09-04,*Jasmine,Partner,Transfer,Intact Female,30.49376866,-97.54997242
A757430,Dog,Pit Bull Mix,Gray,2015-09-02,2017-10-03,084,Partner,Transfer,Intact Female,30.71931396,-97.38556949
A675645,Cat,Domestic Longhair Mix,Orange Tabby/White,2012-03-30,2014-05-03,*Barney,Partner,Transfer,Intact Male,30.52455634,-97.34017385
A735303,Dog,Siberian Husky Mix,Black/Tricolor,2013-09-22,2016-11-26,Ghost,,Return to Owner,Neutered Male,30.36322055,-97.42499247
A722478,Dog,Chihuahua Shorthair Mix,Blue/White,2010-03-17,2016-03-24,*Dyana,,Adoption,Spayed Female,30.42272579,-97.36555873
A690863,Dog,Beagle Mix,Tricolor,2006-10-27,2014-11-02,*Trixie,Partner,Transfer,Spayed Female,30.35425281,-97.324215
A758025,Cat,Domestic Shorthair Mix,Blue/White,2017-08-07,2017-09-20,,In Kennel,Died,Intact Female,30.44807167,-97.53468989
A738490,Other,Opossum Mix,Gray,2014-11-16,2016-11-16,,Suffering,Euthanasia,Unknown,30.60433084,-97.51259688
A693735,Dog,Chihuahua Shorthair Mix,Yellow,2006-12-17,2015-01-19,*Tino,,Adoption,Neutered Male,30.27408019,-97.50388109
A633402,Dog,Pit Bull/Labrador Retriever,Red,2005-07-28,2013-11-26,Canela,,Return to Owner,Spayed Female,30.29730872,-97.29727433
A710345,Cat,Domestic Shorthair Mix,Black,2015-08-07,2015-08-22,,Partner,Transfer,Intact Male,30.73330755,-97.28535083
A721073,Dog,Labrador Retriever Mix,Yellow/White,2015-08-20,2016-02-26,*Scout,,Adoption,Neutered Male,30.74338154,-97.68632351
A730852,Dog,Australian Cattle Dog Mix,Blue Tick/Black,2015-12-11,2016-07-15,Miss Cushion,,Return to Owner,Spayed Female,30.4318024,-97.46621044
A681155,Dog,Labrador Retriever/Black Mouth Cur,Tan/White,2011-12-13,2014-12-11,Jeff,Suffering,Euthanasia,Neutered Male,30.52686857,-97.56786272
A723405,Dog,Australian Cattle Dog Mix,Blue Merle,2012-03-31,2016-04-15,*Dale,,Adoption,Neutered Male,30.34132504,-97.59267555
A721499,Dog,German Shepherd Mix,Black/Tan,2015-10-28,2016-03-03,,,Adoption,Spayed Female,30.28003274,-97.51904303
A688707,Cat,Domestic Shorthair Mix,Orange Tabby,2014-09-15,2014-09-22,,Partner,Transfer,Intact Male,30.42745676,-97.31596713
A661132,Cat,Domestic Shorthair Mix,Cream Tabby,2013-06-01,2013-10-15,*Fanta,,Adoption,Spayed Female,30.33703532,-97.2904995
A704287,Dog,American Staffordshire Terrier Mix,White/Tan,2004-06-03,2016-05-18,Bevo,,Return to Owner,Intact Male,30.6557602,-97.41902145
A692578,Dog,Jack Russell Terrier Mix,White/Liver,2014-08-23,2014-11-27,,Partner,Transfer,Intact Female,30.71007067,-97.47197201
A755591,Dog,Shih Tzu Mix,White/Black,2012-08-05,2017-08-09,Moxy,Partner,Transfer,Intact Female,30.59453736,-97.27630108
A712245,Cat,Domestic Shorthair Mix,Brown Tabby,2015-08-04,2015-09-21,,Partner,Transfer,Intact Male,30.50358663,-97.3304469
A705647,Dog,Boxer Mix,Black,2009-05-13,2016-05-15,Billy,,Return to Owner,Spayed Female,30.33361332,-97.63088759
A674507,Dog,Australian Shepherd Mix,Chocolate/Tan,2012-03-14,2014-03-28,Grizzly,Partner,Transfer,Neutered Male,30.39035717,-97.49666567
A740459,Dog,Pug,Fawn/Black,2009-12-17,2016-12-18,Carly,Partner,Transfer,Intact Female,30.61889074,-97.56437058
A704249,Dog,Toy Poodle Mix,Black,2012-06-02,2015-06-07,*Jacque,,Adoption,Neutered Male,30.70505872,-97.37975681
A754518,Cat,Domestic Shorthair Mix,Brown Tabby/White,2017-05-06,2017-07-26,,Partner,Transfer,Intact Male,30.43442909,-97.34918068
A735917,Dog,Dachshund Mix,Black/White,2005-10-06,2016-10-08,*Watson,Partner,Transfer,Neutered Male,30.44962447,-97.60313029
A713622,Dog,Pit Bull Mix,Red/White,2013-10-09,2015-12-01,Kiki,Aggressive,Euthanasia,Spayed Female,30.61176102,-97.29206238
A675480,Cat,Domestic Shorthair Mix,Black/White,2004-03-28,2014-03-28,Boots,Suffering,Euthanasia,Intact Male,30.60989138,-97.24594907
A666377,Cat,Domestic Shorthair Mix,Black/White,2013-10-16,2013-10-31,,Partner,Transfer,Intact Female,30.38060363,-97.59130782
A703190,Cat,Domestic Shorthair Mix,Brown Tabby,2015-04-27,2015-05-21,,Partner,Transfer,Intact Female,30.51692925,-97.5475883
A734210,Dog,Dachshund Mix,White,2003-09-03,2016-09-24,Petey,Partner,Transfer,Neutered Male,30.52325768,-97.35578736
A677165,Dog,Chihuahua Shorthair Mix,Tricolor/White,2012-04-20,2014-05-14,*Potato,,Adoption,Spayed Female,30.34570308,-97.42647055
A737582,Cat,Domestic Shorthair Mix,Torbie,2016-09-01,2016-12-20,*Sugar Plum,,Adoption,Spayed Female,30.56526232,-97.57011153
A751953,Dog,Chihuahua Shorthair Mix,Brown/White,2015-06-15,2017-06-24,,Offsite,Adoption,Spayed Female,30.46942969,-97.65818693
A660121,Cat,Domestic Shorthair Mix,Tortie,2013-06-22,2013-10-14,*Zoe,,Adoption,Spayed Female,30.42321545,-97.63334737
A751763,Cat,Domestic Medium Hair Mix,Black,2017-04-05,2017-06-17,,,Adoption,Neutered Male,30.68671067,-97.29336061
A693457,Cat,Domestic Shorthair Mix,Tortie,2004-12-08,2014-12-08,,Suffering,Euthanasia,Intact Female,30.72863984,-97.34208966
A715444,Cat,Domestic Shorthair Mix,Black/White,2014-11-04,2015-11-05,,SCRP,Transfer,Intact Female,30.27828047,-97.35528797
A718214,Dog,Pit Bull Mix,Blue/White,2010-12-24,2016-02-12,Chad,Aggressive,Euthanasia,Neutered Male,30.35066313,-97.58687725
A688389,Dog,Labrador Retriever/Border Collie,Brown/Tan,2009-09-18,2014-09-19,Penelope,,Return to Owner,Spayed Female,30.51025385,-97.35547806
A675635,Dog,Dachshund Mix,Red/Red Merle,2012-03-30,2014-04-05,Ariel,,Adoption,Spayed Female,30.40554177,-97.24454845
A718313,Dog,Rottweiler Mix,Black/Tan,2010-12-27,2016-01-04,Asner,,Return to Owner,Neutered Male,30.75565123,-97.53437763
A709485,Cat,Siamese Mix,Flame Point,2013-08-09,2015-12-31,*Lancelot,,Return to Owner,Neutered Male,30.38740536,-97.26451321
A710977,Dog,Dachshund Mix,Tan,2014-08-31,2015-09-13,Bella,,Adoption,Spayed Female,30.64836022,-97.72041948
A706061,Cat,Domestic Shorthair Mix,Tortie,2015-03-24,2015-07-18,*Babs,,Adoption,Spayed Female,30.50704458,-97.30198577
A719677,Dog,Dachshund Mix,Red,2013-01-25,2016-01-25,Buda,Partner,Transfer,Intact Male,30.41251975,-97.29962595
A731356,Dog,Cocker Spaniel,White/Brown,2012-07-21,2016-07-22,Cowboy,,Return to Owner,Intact Male,30.63811304,-97.32660357
A711722,Cat,Domestic Shorthair Mix,Brown Tabby,2015-08-28,2015-09-11,,Partner,Transfer,Intact Male,30.50418509,-97.58040824
A735913,Dog,Labrador Retriever Mix,Black/Tricolor,2016-07-01,2016-10-10,*Cody,,Adoption,Neutered Male,30.74304317,-97.54364895
A695996,Dog,Chihuahua Longhair,Brown,2013-01-27,2015-02-01,Butters,,Adoption,Neutered Male,30.47547579,-97.55809334
A741050,Cat,Domestic Shorthair Mix,Orange Tabby/White,2016-09-12,2016-12-28,Angel Baby,,Adoption,Intact Female,30.32269905,-97.7165316
A664887,Cat,Domestic Shorthair Mix,Black,2013-08-10,2013-11-10,*Gia,,Adoption,Spayed Female,30.43831418,-97.6023876
A695570,Dog,Yorkshire Terrier/Chihuahua Shorthair,Black/Tan,2013-01-18,2015-01-19,Da Vinci,,Return to Owner,Neutered Male,30.53126715,-97.34657348
A719338,Cat,Domestic Shorthair Mix,Black,2015-01-17,2016-02-09,Heems,Partner,Transfer,Neutered Male,30.58756357,-97.43828959
A706455,Dog,Labrador Retriever Mix,Yellow,2003-07-03,2015-07-03,,Suffering,Euthanasia,Intact Female,30.46568433,-97.72501332
A753315,Cat,Domestic Shorthair Mix,Brown Tabby/White,2017-04-04,2017-07-10,,Snr,Transfer,Unknown,30.46893304,-97.53787103
A744139,Other,Raccoon Mix,Black/White,2015-02-23,2017-02-23,,Rabies Risk,Euthanasia,Unknown,30.49629662,-97.69005036
A724553,Dog,Pit Bull Mix,Chocolate/White,2016-02-19,2017-02-26,Pup3,,Adoption,Neutered Male,30.42041793,-97.50548901
A710321,Cat,Domestic Shorthair Mix,Orange Tabby/White,2015-07-21,2015-10-19,*Dottie,Foster,Adoption,Spayed Female,30.74769596,-97.36533414
A701873,Dog,Chihuahua Shorthair Mix,Tan,2007-05-05,2015-05-10,Chiquita,Partner,Transfer,Spayed Female,30.68423945,-97.36004985
A694805,Dog,Pit Bull Mix,Tan/White,2014-01-04,2015-02-21,Diamond,,Adoption,Spayed Female,30.64644621,-97.30381634
A730999,Cat,Domestic Shorthair Mix,Black/White,2016-04-14,2016-08-14,*Reba,Foster,Adoption,Spayed Female,30.41305422,-97.62853725
A759569,Cat,Domestic Shorthair Mix,Brown Tabby/White,2017-09-03,2017-10-12,,Partner,Transfer,Intact Female,30.28224639,-97.69931414
A759789,Cat,Domestic Shorthair Mix,Orange Tabby/White,2017-08-07,2017-10-15,,,Adoption,Spayed Female,30.53889609,-97.29594153
A713477,Dog,Collie Smooth Mix,Tan/White,2012-10-07,2015-10-09,Oso,,Return to Owner,Neutered Male,30.67823481,-97.38195272
A736499,Other,Bat,Brown,2014-10-11,2016-10-12,,,Euthanasia,Unknown,30.44585429,-97.33308053
A733260,Cat,Domestic Medium Hair Mix,Calico,2016-07-19,2016-08-19,,Partner,Transfer,Unknown,30.71689387,-97.49521439
A689983,Cat,Domestic Shorthair Mix,Black/White,2013-10-12,2014-10-13,,SCRP,Transfer,Intact Male,30.49070751,-97.64276341
A683219,Cat,Domestic Shorthair Mix,Blue Tabby,2010-07-09,2014-07-21,X,Partner,Transfer,Neutered Male,30.52464389,-97.68600306
A735789,Dog,Labrador Retriever Mix,Black/White,2016-02-29,2016-10-16,Henley,,Adoption,Neutered Male,30.54029904,-97.28572361
A744174,Other,Bat Mix,Black,2015-02-24,2017-02-24,,Rabies Risk,Euthanasia,Unknown,30.51244339,-97.52675495
A672483,Dog,Pit Bull Mix,Tan/White,2013-07-11,2014-02-18,Bones,,Adoption,Neutered Male,30.73943713,-97.43528419
A721092,Dog,German Shepherd,Brown/Black,2011-02-22,2016-02-22,Paloma,,Return to Owner,Intact Female,30.58458634,-97.51005399
A755239,Dog,Beagle Mix,White/Black,2017-06-09,2017-10-03,Sally,,Adoption,Spayed Female,30.48547927,-97.65391368
A668599,Dog,Rottweiler Mix,Brown/Tan,2013-10-14,2013-12-06,,Partner,Transfer,Intact Female,30.72995704,-97.69000148
A731137,Dog,Jack Russell Terrier Mix,White/Brown,2016-07-17,2016-07-19,,Partner,Transfer,Intact Female,30.55079942,-97.6616178
A705236,Dog,Pit Bull/Bulldog,White/Black,2013-06-15,2016-07-22,Stormy,,Adoption,Spayed Female,30.68884545,-97.69785448
A714635,Dog,Chihuahua Shorthair Mix,Yellow/White,2014-10-26,2015-11-01,Roscoe,,Adoption,Neutered Male,30.39167953,-97.62326511
A705054,Cat,Domestic Shorthair Mix,Blue/White,2014-06-12,2015-06-12,,Suffering,Euthanasia,Unknown,30.40932338,-97.60261038
A706825,Cat,Domestic Shorthair Mix,Orange Tabby,2013-07-03,2015-07-04,,SCRP,Transfer,Neutered Male,30.3353671,-97.32117874
A691157,Dog,Cairn Terrier/Yorkshire Terrier,Red,2013-10-30,2015-06-15,Marigold,Partner,Transfer,Spayed Female,30.69255462,-97.32479221
A669982,Dog,German Shorthair Pointer Mix,Chocolate/White,2012-12-31,2014-01-05,Wrigley,,Adoption,Spayed Female,30.71385585,-97.56969907
A687832,Cat,Domestic Shorthair Mix,Orange Tabby,2014-08-19,2014-09-10,,Partner,Transfer,Intact Male,30.67823834,-97.28341972
A680951,Dog,Labrador Retriever Mix,Yellow,2013-11-11,2014-06-12,Casey,,Return to Owner,Neutered Male,30.75424316,-97.47277243
A696477,Dog,Labrador Retriever Mix,Black,2014-02-05,2015-02-10,Diesel,,Adoption,Neutered Male,30.69578932,-97.50048543
A700754,Cat,Domestic Shorthair Mix,Calico,2013-04-19,2015-05-30,Hope,,Adoption,Spayed Female,30.76393832,-97.53856997
A691754,Dog,Pit Bull Mix,White/Black,2014-08-08,2014-11-12,*Lolita,,Adoption,Spayed Female,30.42825473,-97.43436279
A752038,Dog,Dachshund/Chihuahua Shorthair,Black/Tan,2017-04-17,2017-06-23,Danger,,Return to Owner,Intact Male,30.42711616,-97.32759532
A715713,Other,Rat Mix,White/Brown,2014-11-08,2016-11-28,,Suffering,Euthanasia,Intact Male,30.31809175,-97.65096077
A735624,Other,English Spot Mix,Black/White,2015-09-26,2016-11-07,*Falina,Partner,Transfer,Intact Female,30.60828658,-97.5951199
A679160,Dog,Labrador Retriever/German Shepherd,Black/White,2014-05-05,2014-06-30,,Foster,Adoption,Spayed Female,30.35087164,-97.44968224
A751560,Cat,Domestic Shorthair Mix,Orange Tabby,2017-04-24,2017-08-16,*Hemi,Foster,Adoption,Neutered Male,30.5781565,-97.56860328
A720141,Dog,Labrador Retriever Mix,Black,2014-02-03,2016-02-06,Driver,,Return to Owner,Neutered Male,30.74938902,-97.44021761
A685707,Cat,Domestic Shorthair Mix,White/Black Tabby,2014-06-19,2014-08-16,,,Adoption,Neutered Male,30.41100587,-97.52919817
A719748,Dog,Beagle Mix,Tricolor,2015-01-26,2016-02-07,*Higgins,Partner,Transfer,Intact Male,30.4561682,-97.45883948
A704492,Dog,Labrador Retriever/Plott Hound,Black Brindle/White,2015-04-28,2015-06-05,,Partner,Transfer,Intact Male,30.64952335,-97.26169617
A703910,Cat,Domestic Shorthair Mix,Black,2015-05-07,2015-06-08,*Bunny,Partner,Transfer,Intact Female,30.57910689,-97.53110822
A689504,Dog,Australian Kelpie Mix,Black/Tan,2013-04-05,2014-10-12,*Montie,,Adoption,Neutered Male,30.32649228,-97.70552408
A690345,Dog,Labrador Retriever Mix,Chocolate,2013-10-18,2014-10-31,Pumpkin,,Adoption,Spayed Female,30.69619603,-97.51456793
A711531,Cat,Domestic Shorthair Mix,Black/White,2015-07-01,2015-10-18,*Cinderelli,,Adoption,Spayed Female,30.73544993,-97.66587844
A562564,Dog,Australian Shepherd Mix,Tricolor,2005-12-09,2014-07-25,Goliath,,Return to Owner,Neutered Male,30.63354103,-97.26948768
A717555,Cat,Domestic Shorthair Mix,Orange Tabby/White,2013-12-10,2016-02-21,*Westley,,Adoption,Neutered Male,30.43603369,-97.51517044
A663646,Dog,Toy Poodle Mix,White,2010-09-22,2013-10-01,,Partner,Transfer,Neutered Male,30.62909558,-97.7115859
A726621,Cat,Domestic Shorthair Mix,Black/White,2015-05-12,2016-05-17,*Laura,SCRP,Transfer,Intact Female,30.57545222,-97.54025598
A727239,Cat,Domestic Shorthair Mix,Brown Tabby,2016-05-13,2016-05-20,,Partner,Transfer,Unknown,30.40645067,-97.39571924
A729493,Dog,German Shepherd Mix,Tricolor,2015-06-19,2016-06-26,*Delilah,,Adoption,Spayed Female,30.693844,-97.62003373
A732732,Cat,Siamese Mix,Lynx Point,2015-08-12,2016-08-14,,Partner,Transfer,Intact Female,30.53322296,-97.45151785
A751298,Cat,Domestic Shorthair Mix,Cream Tabby,2017-04-21,2017-06-18,Lenny,,Adoption,Intact Male,30.33616457,-97.62729006
A677042,Dog,Australian Cattle Dog Mix,Brown/White,2013-04-18,2014-04-24,*Heidi,Partner,Transfer,Intact Female,30.66763098,-97.51465475
A676406,Dog,Staffordshire Mix,Brown Brindle,2013-09-09,2014-04-17,Rice,,Adoption,Neutered Male,30.35875522,-97.50440845
A736274,Cat,Domestic Shorthair Mix,Black/White,2015-10-08,2016-10-09,,SCRP,Transfer,Intact Male,30.66879164,-97.60775769
A722211,Cat,Domestic Shorthair Mix,Brown Tabby,2015-09-30,2016-07-02,Mia,,Adoption,Spayed Female,30.27906863,-97.52509037
A745408,Dog,Labrador Retriever Mix,Brown/Black,2017-02-11,2017-04-17,,Foster,Adoption,Spayed Female,30.64740198,-97.49717044
A758688,Cat,American Shorthair Mix,Black,2017-09-13,2017-09-20,,Partner,Transfer,Intact Male,30.35032603,-97.6418786
A748367,Dog,American Bulldog Mix,White/Brown Brindle,2014-05-02,2017-05-11,Stella,,Adoption,Spayed Female,30.75142613,-97.51287638
A643201,Dog,Staffordshire Mix,Brown Brindle/White,2011-06-05,2014-04-19,Rella,,Return to Owner,Spayed Female,30.46756849,-97.42613589
A742200,Dog,Dalmatian/Pit Bull,White/Black,2009-01-17,2017-01-17,Jade,,Return to Owner,Spayed Female,30.67870724,-97.48730517
